KT3D ESTIMATES WITH:  pygeostat_saved_data                                      
 20.917790      .58138430E-01
 19.507160      .22718410E-01
 13.358560      .35298300E-01
 11.271200      .56596730E-01
 9.0127000      .65867750E-01
 6.0423770      .13145390    
 4.4074300      .13779090    
 4.3626610      .21612220    
 .35269080      .14150010    
-.16929460      .86126480E-01
 .48173320      .18411400    
 .83372830      .20483130    
 1.2121610      .12928840    
 1.5921770      .54242230E-01
 2.2773660      .98833810E-01
 3.1097390      .73802650E-01
 4.0784000      .86880910E-01
 3.1854800      .41433860E-01
 2.3191080      .70357350E-01
 4.1833320      .38267690E-01
 5.2996590      .51618600E-01
 10.567860      .31605800E-01
 16.893880      .29976810E-01
 17.912060      .44824100E-01
 12.991150      .60303780E-01
 6.0783410      .55974890E-01
 6.5366140      .10938000    
 10.962390      .15031940    
 11.914900      .13172480    
 8.6435120      .96413280E-01
 6.8343300      .13033490    
 7.1254340      .19315260    
 6.4010780      .17540500    
 4.3197350      .10317720    
 3.7007940      .12506270    
 5.0497610      .17343170    
 6.8308820      .12768880    
 8.6688670      .63583170E-01
 9.3079770      .16328260    
 9.0757430      .20282660    
 8.2322240      .16908880    
 6.4887740      .71304980E-01
 6.2455730      .12286200    
 6.5186180      .18748960    
 6.5958780      .15224330    
 6.5197400      .49124760E-01
 6.5166400      .12020740    
 7.1096700      .18176320    
 8.4333730      .13024290    
 10.529510      .49080810E-01
 15.412840      .85741010E-01
 18.832940      .10603560    
 16.440440      .82690530E-01
 12.435070      .35660900E-01
 10.474670      .78187420E-01
 8.1745580      .13594720    
 5.7820450      .14161140    
 4.2874320      .79709150E-01
 4.8830590      .19184200    
 .51614310      .79380410E-01
 .61855880      .73377620E-01
 1.3227960      .18582130    
 1.9841770      .19429630    
 2.1764080      .95967370E-01
 2.5924300      .50903220E-01
 3.3638390      .13043990    
 4.0826440      .13628340    
 3.0496910      .84713800E-01
 2.4176650      .47015440E-01
 3.1050850      .83721350E-01
 5.5278250      .21528670E-01
 7.6559210      .25070360E-01
 15.792660      .19300040E-01
 19.533670      .29005830E-01
 18.380290      .42599320E-01
 12.278580      .27801190E-01
 5.6061990      .22980110E-01
 8.6546040      .10142360    
 13.375080      .11582680    
 13.302210      .88729600E-01
 6.8530830      .24585270E-01
 5.7324310      .12864700    
 5.9851310      .20008010    
 4.3084510      .15798160    
 1.8281440      .27907590E-01
 2.6931450      .12088510    
 4.8579340      .17226500    
 7.2621650      .93704830E-01
 8.7518190      .54484080E-01
 8.8506450      .17493610    
 8.6012220      .20570160    
 7.4054970      .14922740    
 5.6703860      .31328850E-01
 5.9002580      .13837660    
 5.8245680      .19566920    
 5.6991060      .14495210    
 5.5262420      .43738010E-01
 5.7547820      .13958930    
 6.9459990      .17724600    
 9.5467830      .96564890E-01
 12.742660      .38749780E-01
 15.139080      .13126090    
 16.233140      .14941400    
 14.097960      .11788420    
 11.358270      .43404080E-01
 9.5500100      .12600650    
 7.6870680      .17096630    
 5.6985290      .12239360    
 4.7238700      .28341190E-01
 6.1064210      .19878780    
 1.3701250      .10787220    
 1.9275200      .11825760    
 2.8177780      .18072490    
 3.3303010      .18482800    
 3.5281110      .11760190    
 3.8689250      .11982690    
 4.5088540      .16149610    
 5.2628110      .16644390    
 3.5129710      .11673660    
 2.6222260      .10765180    
 3.1512760      .94980660E-01
 4.3865350      .48985570E-01
 8.4395610      .56486650E-01
 15.398340      .47491480E-01
 19.148880      .42554350E-01
 16.779100      .47187430E-01
 11.716900      .43458730E-01
 9.5275610      .41353010E-01
 11.141420      .74835990E-01
 16.716580      .45026470E-01
 14.032350      .34649910E-01
 7.3228540      .63069090E-01
 5.9899870      .15813480    
 4.7029600      .20519170    
 2.7415910      .14585020    
 1.3529080      .68458390E-01
 2.7672750      .14059430    
 5.0232020      .17330320    
 7.4468370      .11873210    
 8.5368680      .12086620    
 8.9233580      .17837830    
 7.7277440      .20119700    
 7.0206030      .14695810    
 6.0067630      .98331750E-01
 5.5266180      .16418320    
 4.9660140      .20260200    
 4.7700930      .15682310    
 4.5256290      .11218080    
 5.0506830      .15215760    
 6.7267130      .17159330    
 9.7694210      .11008630    
 12.183710      .10671450    
 13.744600      .15245170    
 13.902660      .17338650    
 12.312930      .14534380    
 10.375670      .11597720    
 8.8326640      .15889510    
 7.3653090      .18225360    
 6.3572850      .12339820    
 6.6629420      .92376020E-01
 7.7486070      .21447630    
 2.8652560      .14575530    
 3.6147780      .10917460    
 4.6156460      .16461040    
 5.1374230      .18044000    
 5.2053250      .14286910    
 6.0772780      .13452540    
 7.4860400      .16835430    
 6.9792130      .17632470    
 5.3837270      .14651490    
 3.4175420      .10960030    
 2.7903000      .86974560E-01
 2.7646730      .22440660E-01
 7.8571570      .69244590E-01
 13.648720      .17517890E-01
 17.465700      .12190070E-01
 15.412550      .31019650E-01
 12.555960      .13216670E-01
 12.150790      .27986170E-01
 13.405230      .39680050E-01
 15.482170      .25515440E-01
 11.291220      .48222340E-01
 8.0155280      .96338290E-01
 6.2334160      .17411910    
 4.4123510      .20797230    
 2.3997060      .15160640    
 1.6320600      .93334330E-01
 3.2188070      .14195080    
 5.6064010      .18252910    
 7.6901820      .15195240    
 8.5117820      .12372780    
 8.8358950      .16035810    
 8.1262500      .19490850    
 7.1261820      .15239180    
 6.4450100      .11184430    
 5.1868830      .16794050    
 3.9521540      .20899450    
 3.4016110      .17331990    
 3.4064960      .11685180    
 4.3391000      .13422230    
 6.5317410      .17415320    
 8.9962570      .14877770    
 10.763840      .12305280    
 12.018530      .14088160    
 12.040820      .18390770    
 10.934060      .16607550    
 9.4544320      .13047540    
 8.3509940      .15648320    
 7.7249480      .18434940    
 7.8668580      .13684250    
 8.8527880      .10348600    
 9.3859380      .21389680    
 4.2867620      .13167400    
 5.4865690      .49451090E-01
 6.4014820      .15394230    
 6.5330900      .16730030    
 6.1999700      .12209070    
 7.8980760      .95080190E-01
 10.005890      .15624040    
 8.8583680      .16729070    
 6.6129560      .13483360    
 3.8060900      .48322760E-01
 2.1461960      .76723730E-01
 3.0051640      .72020410E-01
 7.3958060      .88786700E-01
 11.148430      .39947800E-01
 15.052320      .37640690E-01
 16.747250      .28933940E-01
 13.569940      .24497110E-01
 14.909500      .24538340E-01
 14.688760      .38539110E-01
 7.5891560      .27736780E-01
 8.1680240      .62979400E-01
 8.9260420      .72294500E-01
 6.4649670      .18187490    
 4.1275830      .20834870    
 2.4907700      .14152660    
 2.0830520      .41245670E-01
 4.1298380      .14355260    
 6.4360200      .19415140    
 8.0425780      .14839900    
 8.7492830      .60221270E-01
 9.2392020      .14417000    
 8.0101980      .19005560    
 7.5469800      .12921080    
 6.7027510      .61299540E-01
 4.5988400      .16838830    
 2.8530020      .21498690    
 2.2612030      .16728060    
 2.2314890      .51338400E-01
 3.5529570      .11914690    
 5.9708570      .18544960    
 8.0155340      .15848090    
 9.2997410      .67763660E-01
 10.556450      .12073030    
 10.738970      .18955190    
 9.6989350      .15758320    
 8.6566770      .76723300E-01
 7.9489450      .14265800    
 8.3241450      .18468260    
 9.4035530      .11762950    
 10.969690      .51499140E-01
 10.993360      .21561830    
 5.7625880      .10950630    
 7.3762460      .66810320E-01
 8.5465300      .14587030    
 8.0273680      .12867300    
 6.4710240      .60868580E-01
 10.615650      .54436870E-01
 13.069300      .13077490    
 10.129040      .12939920    
 7.6207210      .97273310E-01
 3.9445340      .38211680E-01
 2.3187040      .11030540    
 3.0861570      .13490050    
 5.7776810      .10383560    
 8.4763020      .19221010E-01
 13.321330      .18480080E-01
 15.328810      .22634190E-01
 12.919160      .27076320E-01
 17.651540      .16608870E-01
 13.236040      .48547460E-01
 3.9246180      .36620630E-01
 7.3130180      .43840140E-01
 8.7031560      .83108810E-01
 6.4946530      .19009780    
 4.2690530      .20358150    
 3.2198820      .12293260    
 3.4153430      .52129110E-01
 5.4390140      .16753910    
 7.0886930      .20076330    
 8.6607370      .12551380    
 9.4149270      .36641590E-01
 9.4373670      .15460540    
 8.6588460      .18162750    
 7.7658630      .93981040E-01
 5.9603500      .54713040E-01
 3.2364680      .18261270    
 1.9342450      .21670780    
 1.4315760      .15111870    
 1.3914180      .43996280E-01
 2.9595870      .14371160    
 5.0387100      .19316060    
 6.8942990      .14459050    
 8.1997030      .31580110E-01
 9.3735780      .13850350    
 9.8498530      .19126250    
 9.0859610      .12730280    
 8.0041110      .27817070E-01
 8.0510250      .15234610    
 8.9328310      .18304710    
 10.676830      .95829960E-01
 11.838510      .74649330E-01
 11.658750      .22754480    
 7.2708550      .14178560    
 9.1134180      .11824020    
 10.619410      .10997660    
 9.0254940      .68804410E-01
 4.9281740      .29614940E-01
 15.465860      .44791960E-01
 16.012320      .82892730E-01
 10.382400      .62107380E-01
 9.6886110      .61482070E-01
 4.2951340      .93954730E-01
 2.6635390      .14315840    
 4.1269250      .16425200    
 5.8977870      .11392230    
 8.6302720      .64352740E-01
 10.636780      .55019420E-01
 7.4915190      .35486510E-01
 12.798600      .40058770E-01
 18.652530      .25561030E-01
 13.552610      .51319710E-01
 3.5845110      .48628210E-01
 6.0826390      .71583660E-01
 7.4939240      .12554730    
 5.9625180      .18695230    
 5.0339330      .19938410    
 4.5067330      .13876330    
 5.5856670      .12291690    
 7.2045290      .18630840    
 8.1837360      .20341340    
 9.7570700      .13859210    
 10.437140      .11059110    
 10.216190      .16156950    
 9.2174670      .17299870    
 6.9213870      .11324390    
 4.0402350      .11912960    
 1.9729790      .19260960    
 1.1933830      .21667310    
 .85310320      .15888260    
 1.0435740      .11377500    
 2.4763400      .16341050    
 4.6331320      .19164610    
 6.5012770      .14432440    
 8.1774850      .10213330    
 9.2618700      .16192400    
 9.3987480      .18800180    
 8.5019400      .12666560    
 7.8133940      .99266800E-01
 7.9844880      .16894100    
 9.0406270      .18415370    
 10.935150      .13198920    
 11.938470      .13979030    
 12.342010      .22320840    
 8.4165120      .15914430    
 10.832960      .10691400    
 12.918970      .54914310E-01
 9.0769590      .43343610E-01
 8.0266150      .25720600E-01
 21.087400      .33590480E-01
 17.891780      .19793530E-01
 10.578580      .14561550E-01
 9.4542380      .53426490E-01
 3.2922470      .97113970E-01
 2.7731710      .14944830    
 5.2797990      .17285270    
 8.0459880      .12908320    
 9.9397130      .93383960E-01
 7.7349520      .78393130E-01
 5.1009530      .22768540E-01
 15.854130      .16803770E-01
 20.679200      .26478110E-01
 14.573690      .22840700E-01
 3.1326560      .20170230E-01
 6.4333100      .86112120E-01
 7.1588940      .11013730    
 6.2412820      .17239570    
 5.7715160      .19781810    
 6.1895020      .15227270    
 7.5778560      .13108690    
 8.4576780      .18731080    
 9.6066400      .20966340    
 11.034270      .16672880    
 11.974890      .12561990    
 11.350970      .14175940    
 8.8502540      .16939760    
 5.5252790      .13310150    
 2.2855140      .12167570    
 1.1547350      .19011860    
 1.0327890      .21823150    
 .72272570      .17157920    
 .65865480      .12113750    
 2.0610610      .15225040    
 4.5614300      .18265630    
 6.8944290      .15269740    
 8.6458550      .12354050    
 9.3355350      .15657190    
 8.7934960      .18389140    
 8.0146570      .14887860    
 7.3709980      .13046110    
 7.5782280      .16405530    
 8.8124910      .19121630    
 10.617880      .16688280    
 12.259240      .13886300    
 12.561110      .18898280    
 9.6740270      .12189530    
 12.183630      .60707890E-01
 13.065910      .71768460E-01
 8.7944710      .43761470E-01
 14.873560      .43424540E-01
 22.740800      .31605500E-01
 17.742330      .32844760E-01
 9.3434610      .40949250E-01
 5.1323800      .66253270E-01
 2.6078100      .47193800E-01
 5.2738560      .14094330    
 7.3317590      .15903560    
 10.669790      .10735000    
 11.328270      .68988810E-01
 7.9935170      .82638030E-01
 11.733600      .39045890E-01
 21.425130      .33051770E-01
 20.030250      .28233600E-01
 12.315740      .39232410E-01
 7.5510970      .29511670E-01
 7.6671630      .67114490E-01
 6.7980350      .50271350E-01
 6.1232920      .16714050    
 6.4084640      .19364680    
 7.7536150      .12253440    
 9.3885870      .87160940E-01
 9.7103310      .18600700    
 10.651570      .21640980    
 12.038790      .16894050    
 13.085400      .68484870E-01
 11.880050      .11731340    
 8.2632760      .16774320    
 3.8238890      .10446280    
 .93503740      .77242880E-01
 1.4253570      .19068640    
 1.6448480      .21966630    
 1.0488040      .15721130    
 .41035540      .59650000E-01
 1.9831210      .13129030    
 4.9296350      .16009590    
 7.6087060      .13559680    
 9.7573670      .74772760E-01
 9.9020400      .13817240    
 8.7387520      .17533160    
 7.5270380      .14378730    
 6.9208050      .90806420E-01
 7.1214080      .14737050    
 8.4924230      .19996910    
 10.589000      .16865980    
 12.522900      .71293630E-01
 12.216450      .15551410    
 10.731810      .76188340E-01
 13.212340      .68505490E-01
 14.190700      .88921410E-01
 12.839730      .20402090E-01
 20.500050      .23779450E-01
 22.341970      .27590850E-01
 15.693250      .16453690E-01
 4.3678910      .19250960E-01
 3.7044350      .55777610E-01
 5.2488060      .54462950E-01
 8.6186910      .12032400    
 10.027060      .12502180    
 12.443940      .54751070E-01
 11.656730      .60546120E-01
 10.212710      .74512910E-01
 17.288510      .20805840E-01
 22.841420      .34665650E-01
 17.016390      .21769170E-01
 12.247320      .44459420E-01
 10.192570      .29622710E-01
 7.9645050      .56430840E-01
 6.4697940      .68815830E-01
 5.8198940      .17771610    
 6.6999910      .18286560    
 9.0952060      .68265580E-01
 10.161300      .74987700E-01
 10.223790      .19361590    
 11.109140      .21757650    
 12.785080      .15160340    
 13.889650      .31479500E-01
 11.794540      .13114370    
 8.0485920      .16323820    
 3.0571280      .64254740E-01
 1.6728290      .87160350E-01
 2.5886340      .20086340    
 2.5265900      .21534930    
 1.4480680      .12880580    
 1.0065410      .34768020E-01
 2.8486410      .11811610    
 5.6806980      .11422750    
 8.8398720      .97444510E-01
 10.837000      .24211240E-01
 10.533360      .13270040    
 8.8469050      .14838110    
 6.8938370      .10505090    
 6.1425280      .25618740E-01
 6.4599190      .15296960    
 7.9747670      .20619550    
 10.125480      .15200730    
 11.757300      .32417290E-01
 9.8876200      .17151200    
 11.429480      .12394670    
 14.350160      .11041100    
 18.302940      .65215240E-01
 21.633860      .35848930E-01
 22.560950      .31678590E-01
 18.306410      .42699920E-01
 9.5794510      .32832570E-01
 3.8567320      .43314280E-01
 7.1087340      .53792870E-01
 10.751280      .58788080E-01
 11.345380      .67827190E-01
 11.003930      .74891880E-01
 11.887140      .67418840E-01
 10.479800      .10401750    
 11.708030      .85753630E-01
 17.893510      .51696380E-01
 19.481130      .62953490E-01
 15.797720      .32739270E-01
 13.412370      .67701330E-01
 10.326870      .30022800E-01
 7.6804250      .81318830E-01
 6.4849890      .12202120    
 6.0817340      .18194100    
 7.3142450      .17687810    
 9.1067060      .98593730E-01
 9.5797090      .12788890    
 10.044300      .19507320    
 11.094710      .21216910    
 12.842010      .15202710    
 13.698740      .99703480E-01
 11.791420      .15114700    
 8.2483330      .16289510    
 4.6893980      .10845670    
 4.2597600      .14221060    
 4.4010770      .20505770    
 3.8383420      .21057910    
 2.7763130      .13764300    
 2.8689350      .99589350E-01
 4.2454020      .80510330E-01
 6.9967670      .58313030E-01
 10.414430      .75076300E-01
 11.661750      .52882600E-01
 11.403130      .12122540    
 8.3941090      .89225080E-01
 5.8926910      .79868350E-01
 4.9941330      .80850760E-01
 5.3321490      .17354690    
 7.2007520      .20918950    
 8.7987200      .15681060    
 9.0363740      .10918830    
 7.2208540      .19940490    
 12.027560      .16501620    
 15.183270      .10240560    
 22.769500      .17149260E-01
 24.642990      .31422060E-01
 20.777030      .17916090E-01
 14.004930      .36219040E-01
 5.2568410      .17926190E-01
 6.2144570      .19035790E-01
 12.556800      .17321360E-01
 15.365810      .14197340E-01
 12.591550      .25728780E-01
 10.776060      .20887020E-01
 10.180660      .95114090E-01
 8.2140630      .10985220    
 11.963470      .88758480E-01
 16.236600      .21390730E-01
 17.094230      .58374580E-01
 16.267100      .26967610E-01
 15.341940      .67612320E-01
 10.733320      .40032490E-01
 7.5621380      .96599880E-01
 5.7604580      .11222390    
 6.3017650      .17731760    
 7.1700230      .18492600    
 8.2667800      .14147780    
 8.7636220      .13243860    
 9.1844680      .18135880    
 10.711810      .20824210    
 12.721090      .16304880    
 13.754890      .11474120    
 12.103550      .14617090    
 9.1535020      .17162310    
 7.3765000      .14541700    
 7.0909280      .14665730    
 6.4159980      .19579580    
 5.3699560      .20971830    
 4.7409290      .15915450    
 5.0563350      .10562410    
 6.2924300      .48690880E-01
 10.175420      .64092090E-01
 12.969650      .46932710E-01
 14.059200      .53626080E-01
 12.708130      .86502690E-01
 7.4848840      .21845690E-01
 4.9675290      .92685980E-01
 3.7981840      .11835030    
 4.2815040      .17686370    
 5.8676920      .21315590    
 6.9362120      .17830680    
 6.1842890      .14204740    
 4.8353330      .19234230    
 11.723480      .15580860    
 14.470300      .55638880E-01
 19.749420      .22486450E-01
 20.748380      .43093220E-01
 19.737710      .34354950E-01
 12.549370      .33621820E-01
 3.7104230      .27416500E-01
 8.4080250      .34653720E-01
 15.404790      .24233930E-01
 18.718660      .20079600E-01
 12.962110      .30837840E-01
 11.267810      .39665860E-01
 7.3424840      .93770150E-01
 5.0756820      .64395010E-01
 11.996320      .53082050E-01
 15.954190      .27296260E-01
 16.119380      .40754670E-01
 18.926220      .49224160E-01
 17.516220      .53760700E-01
 11.171810      .60295930E-01
 7.1811730      .65779860E-01
 5.5135160      .68812750E-01
 6.3727090      .18011010    
 6.7898770      .19401920    
 7.2579890      .13616550    
 7.8238590      .78132990E-01
 8.4536040      .16773530    
 10.232370      .20468160    
 12.575790      .15051230    
 14.065730      .58384150E-01
 12.598810      .13778630    
 10.676790      .17828490    
 10.050620      .12991390    
 9.8074180      .10071240    
 8.4033890      .18513230    
 7.1115890      .20768380    
 6.6360380      .15017810    
 7.2940810      .52647640E-01
 9.2969990      .53356690E-01
 14.661470      .56183570E-01
 17.911940      .33390410E-01
 18.115260      .49795980E-01
 13.847360      .39145550E-01
 6.5768910      .29927600E-01
 4.5984080      .96955690E-01
 2.5943470      .87166000E-01
 3.7053640      .16994840    
 5.0424950      .21764330    
 4.9528890      .18208690    
 3.3475550      .10362100    
 2.6010610      .16152650    
 11.249590      .11628230    
 12.909150      .27089440E-01
 16.213530      .38736250E-01
 17.903200      .16378030E-01
 19.905730      .24257540E-01
 11.143050      .44399640E-01
 4.5764600      .41416730E-01
 9.9461300      .17503440E-01
 16.629160      .21282880E-01
 18.325850      .30092120E-01
 12.737080      .19890880E-01
 11.263140      .33415520E-01
 4.7533380      .68757270E-01
 4.2115320      .27131770E-01
 13.047290      .18736920E-01
 14.137430      .23166710E-01
 15.497720      .20697420E-01
 22.238780      .16108760E-01
 17.669590      .40761920E-01
 10.897420      .20169470E-01
 8.0087910      .43449810E-01
 6.3810880      .95132280E-01
 5.8732250      .18771000    
 5.7819240      .19062950    
 5.9083780      .98322680E-01
 6.3075810      .43965290E-01
 7.2652280      .17108570    
 9.7202700      .19738320    
 12.427390      .12342200    
 14.195000      .36242590E-01
 12.895270      .15151490    
 12.019050      .17352580    
 12.438670      .73424970E-01
 11.930570      .67505170E-01
 9.8353000      .18281320    
 8.5266000      .19998460    
 8.1292050      .12364370    
 9.2201520      .28953480E-01
 12.030590      .18056220E-01
 18.928780      .36383380E-01
 21.433560      .19474040E-01
 20.276550      .24741360E-01
 13.785040      .20253110E-01
 7.4055650      .48787030E-01
 5.1775830      .69010340E-01
 2.0678270      .39567710E-01
 3.8158310      .17540070    
 4.2270880      .21721290    
 3.0977310      .16121630    
 .95853880      .28008810E-01
 1.4421180      .16192730    
 11.076560      .13116570    
 13.243200      .88146720E-01
 15.457330      .85773840E-01
 17.525660      .38447510E-01
 17.478610      .61697390E-01
 11.864490      .61011840E-01
 5.2377840      .40148670E-01
 11.142340      .35738340E-01
 16.629530      .35178460E-01
 15.531890      .47356450E-01
 12.747780      .52201060E-01
 9.4937530      .55705330E-01
 4.6088110      .78040650E-01
 6.6824110      .76250930E-01
 11.547980      .68763320E-01
 9.3960580      .31730550E-01
 16.222340      .36427970E-01
 21.310290      .27985060E-01
 14.579660      .43978760E-01
 12.320690      .38861860E-01
 10.344050      .70826390E-01
 7.1570060      .13377930    
 5.8760120      .18138870    
 4.9246730      .17990140    
 4.8061510      .10830480    
 4.9621460      .10948540    
 5.8594990      .17079450    
 8.9870910      .18772950    
 12.025350      .13166370    
 13.687930      .10771330    
 13.182500      .16155500    
 12.917610      .16576240    
 13.402930      .86729950E-01
 12.453410      .11494030    
 10.753800      .17577810    
 9.5941790      .18841940    
 9.2765820      .12994430    
 10.504400      .82983780E-01
 14.850180      .40318340E-01
 20.632580      .29365490E-01
 19.969180      .43144070E-01
 19.514090      .44052310E-01
 11.893760      .44782060E-01
 10.172810      .45310550E-01
 7.2292380      .58970360E-01
 4.3254310      .95908930E-01
 4.7140260      .18395600    
 4.0311520      .21103910    
 1.9794730      .14383790    
 .34444670      .70020380E-01
 .61402850      .19904780    
 11.973780      .17210600    
 14.161490      .11268400    
 15.685990      .93313840E-01
 16.236870      .22631910E-01
 16.323910      .83459640E-01
 13.933470      .22382200E-01
 5.8847210      .21291840E-01
 13.762820      .18835800E-01
 15.336070      .23448040E-01
 13.954190      .18974720E-01
 11.881640      .52046610E-01
 8.6151450      .33205210E-01
 6.3048000      .10454160    
 8.8874430      .97136250E-01
 11.329250      .83108890E-01
 11.401080      .27711980E-01
 19.878250      .17145310E-01
 19.119240      .18922600E-01
 12.371070      .24635010E-01
 15.001740      .18890610E-01
 11.952230      .80889230E-01
 7.4231920      .11765320    
 5.2360730      .15659650    
 4.5002240      .16998760    
 3.6820910      .13765510    
 3.3423140      .12303880    
 4.6792230      .14714440    
 8.4046820      .18331760    
 11.519060      .15325630    
 13.152180      .11821770    
 13.223110      .14989380    
 12.993840      .17123670    
 13.016730      .13855880    
 12.522520      .12558990    
 11.352460      .14812240    
 10.212150      .18136650    
 9.8776440      .14585670    
 11.285610      .94941660E-01
 15.649090      .19991230E-01
 18.130600      .36473510E-01
 16.527360      .26090760E-01
 17.602320      .18532430E-01
 8.6905420      .17676290E-01
 12.174220      .26573580E-01
 8.8067700      .93920310E-01
 6.3530990      .11881780    
 5.7013020      .17607180    
 3.9950010      .20109340    
 1.7488200      .13877010    
 .44470240      .10341890    
 .40966760      .22383640    
 12.736790      .17733510    
 15.021950      .70499220E-01
 15.206570      .91245260E-01
 15.088570      .89000440E-01
 15.303910      .10117160    
 13.356870      .34673590E-01
